,group,names,scores,logfoldchanges,pvals,pvals_adj
30142,10,GABRP,8.057141,3.142321,7.809937656780156e-16,8.111562835248907e-14
30143,10,MALAT1,7.788187,1.7717127,6.797741618939915e-15,6.398374298827196e-13
30144,10,VWA1,7.3644586,3.840283,1.7786700811955497e-13,1.48815396793361e-11
30145,10,CSN1S1,7.0761557,12.208116,1.4820817317160863e-12,1.206494642142933e-10
30146,10,JCHAIN,6.7594814,3.8708804,1.3848672109036761e-11,1.0695435998056083e-09
30147,10,NUSAP1,6.5741577,2.7543023,4.8929334787075196e-11,3.684378909466762e-09
30148,10,FN1,6.1523924,2.6240847,7.63228222524244e-10,4.998525648920649e-08
30149,10,BIRC5,6.1523595,2.2688184,7.633870512959822e-10,4.998525648920649e-08
30150,10,CDK1,5.8578377,2.7707725,4.6893271031524e-09,2.9425527572281313e-07
30151,10,CCNB1,5.533394,2.7041636,3.140932340583533e-08,1.7200887654250183e-06
30152,10,JUNB,5.4961643,1.0637008,3.881412745697334e-08,2.0876455696500658e-06
30153,10,S100A8,5.469739,1.5151566,4.5069919566470055e-08,2.3405275471415137e-06
30154,10,VTCN1,5.4225297,2.868033,5.876147785193069e-08,2.949826188166921e-06
30156,10,LUM,4.4552846,3.6188374,8.378194278618448e-06,0.00034568659133148996
30157,10,CDKN3,4.318655,2.3374476,1.5698292932708317e-05,0.0006140682897833435
30158,10,PIP,4.2659035,3.2881465,1.9909490110622377e-05,0.0007590808128252481
30159,10,PLK1,4.1793694,2.362042,2.923182056674378e-05,0.0010607981150244851
30160,10,NREP,4.115121,2.7870874,3.8697654127045626e-05,0.001355317839891412
30161,10,SFRP2,3.6363645,4.6858563,0.0002765129748680544,0.00841269778083414
33132,11,HSPA1A,17.191187,4.186173,3.091366738612983e-66,9.311196616702305e-63
33133,11,CD74,17.150372,4.088777,6.245089209168792e-66,9.405104349008202e-63
33134,11,C8orf4,17.005442,6.221235,7.483827214323783e-65,7.0943361399990395e-62
33135,11,CP,16.991943,5.9268117,9.421429136784912e-65,7.0943361399990395e-62
33136,11,CLU,16.817593,5.0130906,1.8137819435879363e-63,1.0926222428173728e-60
33137,11,ZFP36,15.04657,3.5632124,3.6360294585621664e-51,1.8252867881982076e-48
33138,11,CDKN2A,14.546308,3.4754503,6.164159138639734e-48,2.652349617940411e-45
33139,11,MTRNR2L8,13.77071,4.080056,3.8243782461105645e-43,1.4398784096606276e-40
33140,11,CXCL10,13.735197,6.4114323,6.248619879758629e-43,2.091204786425888e-40
33141,11,FOS,13.52158,2.9596121,1.166436518456394e-41,3.193915266900599e-39
33142,11,S100A14,13.510236,2.8607376,1.3608477631973504e-41,3.4157278856253495e-39
33143,11,UBD,13.495761,6.459002,1.6563520312062787e-41,3.83764024461024e-39
33144,11,FTL,13.392505,1.5336671,6.688686311519927e-41,1.4390230835927157e-38
33145,11,CYR61,13.266492,3.541766,3.6214126517851614e-40,7.271796604784605e-38
33146,11,IFIT2,13.255922,7.994819,4.169600135588305e-40,7.849272255244984e-38
33147,11,RND3,13.009553,2.9957087,1.079724488219494e-38,1.913017740304186e-36
33148,11,EFEMP1,12.608188,3.0274794,1.9031864421735657e-36,3.1846653132371e-34
33149,11,MGP,12.468038,3.767157,1.1153902867786767e-35,1.768187128303881e-33
33150,11,CXCL2,12.091078,4.0065565,1.1773210072976164e-33,1.7730454369902102e-31
33151,11,RARRES1,11.79775,2.860549,4.0088662698800254e-32,5.7498596213707794e-30
33152,11,CASP14,11.678201,4.1978335,1.647456661740305e-31,2.2555179387099088e-29
33153,11,BAMBI,11.604415,2.6114902,3.913570287563732e-31,5.125075524409548e-29
33154,11,JUNB,11.5962515,2.1540833,4.305255960536048e-31,5.403096230472739e-29
33155,11,IFIT3,11.483536,6.324358,1.596172313847675e-30,1.923068403723679e-28
33156,11,GBP1,11.430317,2.893114,2.9503158353971596e-30,3.417827421621633e-28
33157,11,ZFAND2A,11.355419,2.6032817,6.970466388141221e-30,7.775942504104206e-28
33158,11,MMP7,11.303362,3.6359153,1.2628933705816072e-29,1.3419323903674236e-27
33159,11,ANGPTL4,11.301359,3.3334937,1.292033177976603e-29,1.3419323903674236e-27
33160,11,HSPA6,11.290621,5.481791,1.4600204086972916e-29,1.4658604903320808e-27
33161,11,RPS27,11.158566,1.1376901,6.503204813066456e-29,6.121141530298802e-27
33162,11,C1S,10.63405,2.3178015,2.06926164292786e-26,1.8886715359087014e-24
33163,11,CXCL3,10.28099,3.6943102,8.58411865991904e-25,7.604519236375338e-23
33164,11,OASL,10.229925,6.8119802,1.4563154370274051e-24,1.2532634560932983e-22
33165,11,MTRNR2L1,10.10361,7.3403406,5.324522628875383e-24,4.454850599492404e-22
33166,11,IFIT1,9.897786,5.805641,4.2559251282107756e-23,3.464553104370502e-21
33167,11,IDO1,9.79219,5.501268,1.2163315527549916e-22,9.641027991836934e-21
33168,11,SULF1,9.7785225,5.040291,1.3922777982484826e-22,1.0752668534165203e-20
33169,11,HERC5,9.650894,5.121876,4.872875678386499e-22,3.669275385825034e-20
33170,11,IGFBP7,9.28989,2.9105392,1.5444744747711416e-20,1.1346236873196777e-18
33171,11,SDC2,9.108084,1.9362944,8.384983144658525e-20,5.9790792920721774e-18
33172,11,IFNL1,9.106148,12.840726,8.53587017128498e-20,5.9790792920721774e-18
33173,11,C15orf48,8.99387,3.2757955,2.386752160176664e-19,1.5975327792115803e-17
33174,11,PLAUR,8.927842,2.1583438,4.343976608007905e-19,2.844360335504306e-17
33175,11,FN1,8.6390085,2.14744,5.670284907783814e-18,3.6338081153712447e-16
33176,11,MT-ND4L,8.45626,2.367992,2.760904784343937e-17,1.6971112674375384e-15
33177,11,HCAR2,8.339639,7.393198,7.451775124099866e-17,4.4889493347577596e-15
33178,11,GEM,8.177155,2.7488868,2.906261896512212e-16,1.716404084763683e-14
33179,11,ADM,8.094481,3.1488802,5.750896181789435e-16,3.268245150858448e-14
33180,11,STX11,7.9569397,6.0350337,1.763466895158065e-15,9.804235770575254e-14
33181,11,CTGF,7.9550714,3.4140196,1.7902820962205812e-15,9.804235770575254e-14
33182,11,TFPI2,7.9075074,3.3905487,2.6259329463549723e-15,1.404821157743227e-13
33183,11,JAG1,7.9039392,2.4009721,2.7022448508656555e-15,1.404821157743227e-13
33184,11,MT-CO2,7.8968873,1.6123588,2.859547949482024e-15,1.4598234616677723e-13
33185,11,ZNF10,7.692359,3.0773323,1.4444650805786132e-14,7.251214704504638e-13
33186,11,RP11-670E13.6,7.689094,3.7537527,1.481806507362907e-14,7.316723278978812e-13
33187,11,ABCA1,7.426264,3.2698283,1.1170809801134408e-13,5.426851471131748e-12
33188,11,B2M,7.3387265,1.0548617,2.1563542764752187e-13,1.0309427112291046e-11
33189,11,CXCL11,7.3309,5.6459875,2.2861158665199793e-13,1.0759032796809654e-11
33190,11,C1R,7.284851,2.1986885,3.220254506473733e-13,1.492216395922905e-11
33191,11,LINC01285,6.7229037,1.183135,1.7813828460286456e-11,8.008246466027283e-10
33192,11,DEFB1,6.7189655,1.7954456,1.8301945673560784e-11,8.106685348347805e-10
33193,11,CLDN1,6.6339025,2.424651,3.269261687974936e-11,1.4067166005972153e-09
33194,11,TGM2,6.453863,3.0834832,1.0903436150847378e-10,4.498787628267439e-09
33195,11,RP11-206M11.7,6.3919425,1.058672,1.6379156054642078e-10,6.666759194132695e-09
33196,11,GABRP,6.2165484,1.6790861,5.08209549730045e-10,2.0141146891932835e-08
33197,11,EFNA1,6.019712,1.0903037,1.7472770708486079e-09,6.747177612046163e-08
33198,11,KRT23,5.9327807,3.3103936,2.9784643616446068e-09,1.1355866654776652e-07
33199,11,TAF4B,5.7723155,3.1958792,7.818944043599584e-09,2.9438324324152433e-07
33200,11,GLA,5.4993534,1.5321459,3.8118640744846505e-08,1.3482260585958753e-06
33201,11,H3F3C,5.480082,2.369996,4.2512842395734456e-08,1.4718239229419792e-06
33206,11,IFNL2,5.0256834,14.566845,5.016423889734654e-07,1.510946875588078e-05
33207,11,LGMN,4.9704447,1.0059372,6.679946610323886e-07,1.9725489402250535e-05
33208,11,HELB,4.845813,3.0039055,1.2609450190696278e-06,3.6873460169298246e-05
33209,11,RP11-467L13.7,4.8366904,2.4853966,1.3201888612967648e-06,3.823470048294092e-05
33210,11,CFI,4.7068067,3.656403,2.5162713655321486e-06,7.150008823568708e-05
33211,11,AC017002.2,4.6750975,3.105998,2.9381390873019337e-06,8.270724234535909e-05
33212,11,RARRES2,4.667187,2.9120247,3.0535129116739833e-06,8.51590823144633e-05
33213,11,RP11-758H9.2,4.583689,2.1041076,4.568427718793694e-06,0.000123964903504564
33214,11,STC1,4.52532,2.2040458,6.030416847293665e-06,0.00016089700676311244
33215,11,CHI3L1,4.524748,1.4364165,6.0467561020251735e-06,0.00016089700676311244
33216,11,GPRC5A,4.4176702,1.6040651,9.977053190186574e-06,0.00026131203659862575
33217,11,FDCSP,4.3224916,1.6888751,1.542767978256344e-05,0.00039716385901778704
33218,11,EDARADD,4.2690372,2.1102762,1.9631858341946553e-05,0.0004969004817306136
33219,11,CXCL1,4.243151,2.145336,2.204026976603302e-05,0.0005532107711274289
33220,11,COL16A1,4.2396507,2.169906,2.2386804010978077e-05,0.0005572649064550907
33221,11,COL12A1,4.1498747,2.486771,3.3265701022059386e-05,0.0008146039957596981
33222,11,TNFAIP2,4.0633307,1.1778669,4.83773879664173e-05,0.0011751023593132978
33223,11,CLEC11A,3.9688594,1.2630831,7.221746872834623e-05,0.0016993673110138974
33224,11,RGS16,3.9539473,2.2072875,7.687234483647322e-05,0.0017948798654841655
33225,11,CSF1,3.9449596,1.6620078,7.981341671163466e-05,0.0018492154702726428
33226,11,IFI30,3.838673,2.6225286,0.00012370103904327132,0.002780503952226367
33227,11,RP11-796E2.4,3.825343,2.7315578,0.00013059013982767812,0.0029136111197108627
33228,11,CTA-29F11.1,3.8017294,1.5139776,0.00014368964103963686,0.003182302932436663
33229,11,C3,3.6407425,1.5926385,0.00027185288491529853,0.005766344291301966
33231,11,SGK1,3.579428,1.5843589,0.0003443473030473973,0.007059696563229344
36144,12,C1QB,11.935463,8.913929,7.732781256576237e-33,9.42192222580048e-30
36145,12,C1QA,11.931963,8.962944,8.064868770986494e-33,9.42192222580048e-30
36146,12,C1QC,11.919345,8.686044,9.384384687052272e-33,9.42192222580048e-30
36147,12,FTL,11.584844,3.3987448,4.918628509926499e-31,3.7037272679746537e-28
36148,12,FCER1G,11.0387945,7.079975,2.4834261333313637e-28,1.4960159027188135e-25
36149,12,CD68,10.928196,5.9169245,8.451225758652556e-28,4.242515330843583e-25
36150,12,CD74,10.677571,4.317224,1.2961786215470934e-26,5.577271440142636e-24
36151,12,APOE,10.288301,4.8554873,7.9567486367518245e-25,2.9957158617370623e-22
36152,12,VIM,10.093136,4.6282177,5.924578112900061e-24,1.9827588084505538e-21
36153,12,SERPINE1,9.988741,6.027923,1.707371771125551e-23,5.1426037746301594e-21
36154,12,CXCL2,9.615694,4.619947,6.864459754835248e-22,1.7229793984636472e-19
36155,12,MS4A6A,9.38877,7.7567215,6.0704791920074934e-21,1.4064833327943517e-18
36156,12,MS4A7,9.137139,7.494314,6.412623477561459e-20,1.3796301367439366e-17
36157,12,RNASE1,9.098859,7.2192097,9.128578610466629e-20,1.8330185849816993e-17
36158,12,APOC1,8.706354,5.3034368,3.1380405776570526e-18,5.907361387439402e-16
36159,12,CXCL3,8.392717,4.5964494,4.7503435543019386e-17,8.416491050327905e-15
36160,12,CTSL,8.383438,3.900678,5.1403538484727714e-17,8.60152543977777e-15
36161,12,AIF1,8.087111,6.830803,6.109620568718801e-16,9.201088576490513e-14
36162,12,ZFP36,7.975479,2.5536973,1.5179108098904374e-15,2.177117790185713e-13
36163,12,LYZ,7.9427395,4.5220394,1.9776435225467705e-15,2.7075737681413057e-13
36164,12,COL6A1,7.619187,3.5762627,2.5527852658926122e-14,3.343038791681977e-12
36165,12,DAB2,7.4508233,4.7618184,9.27596810537544e-14,1.1641339972246177e-11
36166,12,FOLR2,7.222918,10.853913,5.088363350510365e-13,5.894673235283546e-11
36167,12,HIST1H1E,7.1667175,2.9890258,7.681739378732352e-13,8.569407040274756e-11
36168,12,MYL9,6.9070535,2.85163,4.9482270317507855e-12,5.322878507011917e-10
36169,12,PLTP,6.80963,3.5849764,9.785000487694374e-12,1.0162903954805328e-09
36170,12,TPM2,6.71841,2.5343637,1.837183843055064e-11,1.8445325784272843e-09
36171,12,MS4A4A,6.689196,7.9905157,2.2440001799631963e-11,2.1802995296932733e-09
36172,12,COL1A2,6.502726,3.240608,7.887742288808373e-11,6.9876116982031815e-09
36173,12,COL6A2,6.3734903,3.1819756,1.8477364123630493e-10,1.5041573173074338e-08
36174,12,FCGR3A,6.331923,6.146384,2.4212404384198784e-10,1.919151631715967e-08
36175,12,PCOLCE,6.285266,3.2202356,3.2729302313089555e-10,2.527709194026301e-08
36176,12,COL6A3,6.2589684,3.6012268,3.8753298693227164e-10,2.9181233916000054e-08
36177,12,B2M,6.1852446,1.4020473,6.200634733069774e-10,4.5551980039039414e-08
36178,12,CD14,6.177424,3.946581,6.51559411884963e-10,4.67261178237502e-08
36179,12,DKK1,6.1551824,3.3777182,7.499122319697386e-10,5.252873587657797e-08
36180,12,CFD,6.085912,3.876329,1.1583000945722998e-09,7.92909064739038e-08
36181,12,IGFBP7,5.8866644,2.348523,3.940680793337343e-09,2.637629011007128e-07
